Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Owner_Type,Kilometers_Driven,Engine_CC,Mileage_Kmpl,Seats,Location,Insurance_Valid,Price_INR
274,Toyota,Glanza,2011,Diesel,Automatic,Second,10303,1498,25.1,5,Ludhiana,No,721271
275,Hyundai,Creta,2014,Petrol,Automatic,Second,89113,1497,23.7,7,Mumbai,Yes,748497
276,Mahindra,Bolero,2025,Diesel,Automatic,Second,140074,1197,13.0,7,Lucknow,No,1066110
277,Maruti,Baleno,2016,CNG,Manual,Second,70402,796,19.3,5,Chandigarh,No,757598
278,Renault,Triber,2022,Diesel,Manual,First,68422,1498,19.8,5,Bengaluru,No,1171500
279,Toyota,Fortuner,2015,Diesel,Automatic,Second,185578,998,16.6,5,Delhi,Yes,652080
280,Mahindra,XUV700,2017,Diesel,Automatic,First,139553,796,25.8,7,Delhi,No,657741
281,Tata,Tiago,2010,Petrol,Automatic,Second,190956,1497,18.8,5,Pune,No,396551
282,Mahindra,Bolero,2019,Diesel,Automatic,First,6926,1498,21.0,7,Hyderabad,No,1034691
283,Hyundai,Venue,2012,Petrol,Automatic,First,230834,1497,16.2,7,Ludhiana,Yes,411942
284,Mahindra,XUV300,2022,Diesel,Manual,Second,176809,2184,28.0,5,Jaipur,No,1071692
285,Maruti,Brezza,2016,Petrol,Manual,First,172330,2184,26.5,7,Pune,No,749844
286,Tata,Altroz,2013,Petrol,Automatic,Second,151546,1197,27.2,5,Mumbai,Yes,569919
287,Mahindra,Scorpio,2023,Diesel,Automatic,First,158503,1497,19.4,4,Ahmedabad,Yes,1120739
288,Hyundai,Venue,2016,Petrol,Automatic,First,113293,796,25.9,4,Bengaluru,Yes,699396
289,Kia,Carens,2024,Petrol,Manual,Second,132816,1498,22.1,4,Pune,Yes,1031615
290,Renault,Kiger,2016,Diesel,Manual,First,46532,2184,24.6,4,Bengaluru,No,1022305
291,Kia,Sonet,2023,Electric,Automatic,First,144927,1248,23.7,4,Pune,Yes,945543
292,Maruti,Baleno,2017,Diesel,Automatic,First,31924,1997,20.1,5,Bengaluru,Yes,908315
293,Honda,Jazz,2024,Diesel,Automatic,First,185035,1197,17.5,5,Pune,Yes,974821
294,Kia,Seltos,2017,Petrol,Manual,First,10744,1197,14.0,7,Delhi,No,993603
295,Honda,City,2011,Diesel,Manual,First,35353,1997,19.1,4,Lucknow,No,746576
296,Tata,Punch,2010,Petrol,Manual,First,75772,1197,18.7,4,Lucknow,Yes,506822
297,Hyundai,i20,2025,Petrol,Manual,Second,222972,1248,17.7,5,Ludhiana,Yes,947522
298,Renault,Kwid,2025,Petrol,Manual,First,28331,998,25.4,7,Ahmedabad,Yes,1164376
299,Hyundai,i20,2018,Diesel,Automatic,Third,82600,1497,19.4,4,Bengaluru,Yes,896690
300,Toyota,Fortuner,2023,Diesel,Manual,Second,238384,796,12.2,4,Bengaluru,No,868182
301,Renault,Triber,2018,CNG,Manual,First,94842,1197,13.8,5,Ahmedabad,No,870942
302,Renault,Kiger,2015,Petrol,Manual,Third,226341,1197,13.7,7,Ahmedabad,No,524546
303,Kia,Sonet,2010,CNG,Manual,First,132958,998,26.2,5,Delhi,Yes,408790
304,Toyota,Innova,2017,Electric,Automatic,First,185418,998,18.9,7,Chandigarh,No,682894
305,Kia,Seltos,2011,Petrol,Manual,First,128021,2184,25.9,4,Ahmedabad,No,596602
306,Toyota,Fortuner,2011,Petrol,Automatic,First,66603,998,19.3,7,Ahmedabad,Yes,595503
307,Renault,Kiger,2013,Electric,Manual,First,113092,796,20.9,4,Mumbai,No,608066
308,Mahindra,Bolero,2020,Petrol,Manual,Second,226332,2184,17.3,7,Hyderabad,No,1008348
309,Toyota,Urban Cruiser,2013,Petrol,Manual,First,98097,1497,20.8,5,Mumbai,Yes,619955
310,Renault,Kwid,2023,Petrol,Manual,First,248850,1997,15.4,4,Pune,Yes,1104502
311,Kia,Seltos,2013,Diesel,Automatic,First,159485,1197,27.4,4,Lucknow,Yes,612282
312,Kia,Carens,2025,CNG,Manual,First,50521,1197,13.7,7,Hyderabad,No,1270163
313,Kia,Sonet,2017,Petrol,Automatic,Third,123710,1197,14.2,7,Lucknow,No,874080
314,Toyota,Glanza,2016,Petrol,Automatic,First,246484,1197,27.7,7,Bengaluru,No,684073
315,Hyundai,Verna,2025,Diesel,Automatic,First,239321,1497,26.0,5,Delhi,Yes,954078
316,Kia,Seltos,2011,Diesel,Manual,First,210922,1197,27.7,7,Ludhiana,Yes,331794
317,Honda,Amaze,2011,Petrol,Automatic,First,232550,1248,23.9,7,Jaipur,Yes,429635
318,Honda,City,2022,Petrol,Automatic,Third,19103,796,23.9,4,Hyderabad,No,1051722
319,Toyota,Glanza,2016,Petrol,Manual,Third,24521,1197,27.4,7,Lucknow,Yes,863094
320,Maruti,Dzire,2018,Diesel,Manual,First,226777,1497,12.1,5,Bengaluru,Yes,687799
321,Toyota,Innova,2019,Petrol,Automatic,First,190514,1498,20.4,4,Lucknow,Yes,868562
322,Tata,Harrier,2022,Petrol,Manual,Second,178889,1498,17.3,5,Chandigarh,No,1032243
323,Maruti,Swift,2021,Petrol,Manual,Third,183926,1498,18.1,4,Jaipur,No,975667
324,Honda,City,2021,Petrol,Automatic,First,82708,1248,17.1,4,Mumbai,Yes,1066536
325,Maruti,Swift,2016,Diesel,Manual,Second,116203,998,15.3,7,Jaipur,Yes,826108
326,Tata,Nexon,2024,Diesel,Manual,First,19226,1197,24.7,7,Mumbai,Yes,1198371
327,Kia,Sonet,2024,Diesel,Automatic,First,107105,998,20.6,7,Hyderabad,Yes,1199404
328,Maruti,Swift,2021,CNG,Manual,First,184798,1497,21.7,5,Ahmedabad,No,936458
329,Maruti,Dzire,2015,Petrol,Manual,Second,213868,1497,27.4,4,Ludhiana,No,530920
330,Tata,Nexon,2011,Petrol,Automatic,First,27315,1497,15.4,7,Pune,Yes,680036
331,Tata,Punch,2015,Petrol,Automatic,First,52541,796,25.6,7,Ahmedabad,Yes,713662
332,Hyundai,Verna,2013,Petrol,Automatic,Third,98621,1197,22.7,4,Mumbai,No,702696
333,Hyundai,Creta,2020,Petrol,Automatic,First,85130,1197,21.0,5,Pune,No,915691
334,Maruti,WagonR,2017,Diesel,Automatic,First,99237,1197,22.9,5,Ahmedabad,No,836302
335,Toyota,Fortuner,2025,Diesel,Manual,First,26488,1497,25.7,4,Lucknow,Yes,1271859
336,Hyundai,i20,2010,Diesel,Manual,Second,156755,1997,24.3,4,Delhi,No,574001
337,Renault,Triber,2014,Petrol,Manual,Second,159560,1497,14.1,7,Lucknow,Yes,652182
338,Toyota,Innova,2017,Diesel,Manual,Second,41797,2184,14.5,7,Hyderabad,Yes,1099839
339,Renault,Kiger,2011,Petrol,Automatic,First,74299,1498,15.7,7,Chandigarh,No,617337
340,Renault,Kiger,2011,Petrol,Automatic,First,141674,1497,25.4,5,Hyderabad,Yes,533370
341,Kia,Sonet,2012,Petrol,Automatic,Third,63431,1997,17.6,5,Ahmedabad,No,791912
342,Maruti,Brezza,2014,Petrol,Manual,First,173683,1497,15.4,4,Bengaluru,No,689036
343,Hyundai,Creta,2023,Diesel,Manual,First,130518,2184,15.4,4,Jaipur,Yes,1134334
344,Maruti,Baleno,2015,Petrol,Manual,Second,43499,796,14.7,4,Lucknow,No,805438
345,Maruti,WagonR,2012,Petrol,Automatic,Second,49713,1248,25.3,7,Bengaluru,Yes,723475
346,Honda,Amaze,2020,CNG,Manual,First,106046,1197,13.7,4,Lucknow,No,885590
347,Hyundai,Creta,2025,CNG,Manual,Second,144311,998,13.5,7,Bengaluru,Yes,1179466
348,Kia,Carens,2023,Petrol,Manual,First,117448,1248,27.0,5,Jaipur,No,1128237
349,Hyundai,Venue,2014,Petrol,Manual,Second,26972,1497,21.6,7,Jaipur,No,756823
350,Maruti,Swift,2013,Petrol,Automatic,First,185293,1498,18.5,4,Bengaluru,No,643214
351,Honda,Jazz,2023,Diesel,Automatic,Third,109190,1248,18.6,7,Ahmedabad,Yes,1080781
352,Renault,Kiger,2019,Diesel,Automatic,Second,229132,998,24.0,5,Bengaluru,Yes,686019
353,Kia,Sonet,2011,Petrol,Manual,Second,220811,1197,19.5,7,Jaipur,Yes,320464
354,Honda,Amaze,2021,Petrol,Manual,Second,248973,1997,21.8,7,Ludhiana,Yes,861818
355,Renault,Kiger,2010,Petrol,Automatic,First,210510,1248,21.8,7,Delhi,No,339867
356,Maruti,Baleno,2012,Electric,Automatic,First,108584,1997,21.4,7,Delhi,Yes,602975
357,Honda,Jazz,2021,Electric,Automatic,First,55993,2184,26.9,7,Delhi,No,1115772
358,Kia,Carens,2013,Diesel,Automatic,First,35673,1497,26.0,7,Ludhiana,No,750681
359,Renault,Kwid,2020,Electric,Automatic,First,240018,796,19.7,5,Mumbai,No,803608
360,Mahindra,XUV700,2020,Petrol,Automatic,First,7548,1497,16.0,4,Jaipur,No,1020512
361,Tata,Harrier,2020,Petrol,Automatic,First,200600,1248,20.0,4,Chandigarh,Yes,808614
362,Mahindra,XUV700,2016,Diesel,Automatic,First,32967,998,26.7,7,Ahmedabad,Yes,872143
363,Maruti,Dzire,2021,Diesel,Automatic,Second,235945,1497,19.9,7,Ludhiana,No,829726
364,Tata,Nexon,2023,Petrol,Manual,First,108210,1197,19.3,4,Lucknow,No,1061534
365,Maruti,Swift,2016,Petrol,Manual,First,165636,1497,15.0,5,Chandigarh,No,754436
366,Toyota,Fortuner,2015,Petrol,Manual,First,202183,1498,17.8,5,Ludhiana,No,589296
367,Tata,Tiago,2017,Diesel,Automatic,Second,150579,1997,25.7,4,Bengaluru,Yes,877935
368,Maruti,Baleno,2023,Petrol,Automatic,Second,83652,1497,21.0,7,Delhi,No,1070202
369,Tata,Nexon,2016,Diesel,Automatic,Second,30244,2184,23.9,5,Pune,No,1022679
370,Honda,Jazz,2010,Petrol,Automatic,Second,163748,1248,21.2,7,Lucknow,Yes,407870
371,Toyota,Fortuner,2025,Diesel,Automatic,Second,104895,1497,19.4,4,Bengaluru,No,1219342
372,Kia,Seltos,2012,Petrol,Manual,First,176183,1497,23.4,7,Jaipur,No,554847
373,Toyota,Urban Cruiser,2023,Petrol,Manual,First,66506,1497,27.0,7,Mumbai,Yes,1108586
374,Kia,Seltos,2013,Petrol,Automatic,First,11911,1997,20.4,4,Mumbai,No,902377
375,Tata,Nexon,2022,Petrol,Manual,Second,121171,1197,14.1,4,Delhi,Yes,1092179
376,Toyota,Fortuner,2025,Petrol,Automatic,First,40419,1197,21.5,5,Hyderabad,No,1287358
377,Honda,Jazz,2025,Petrol,Manual,First,100887,1997,16.2,5,Delhi,Yes,1310759
378,Tata,Altroz,2019,Petrol,Manual,First,133956,2184,16.8,5,Ludhiana,Yes,888224
379,Toyota,Glanza,2023,CNG,Automatic,First,47800,1997,25.3,4,Ludhiana,Yes,1257967
380,Mahindra,Thar,2018,Petrol,Automatic,First,228735,998,14.9,5,Mumbai,No,747212
381,Renault,Kiger,2025,Petrol,Manual,First,145239,796,15.0,4,Ludhiana,No,1009011
382,Renault,Triber,2010,Petrol,Manual,First,61934,1498,18.7,5,Pune,No,668136
383,Maruti,WagonR,2012,Diesel,Manual,First,208332,1997,13.1,5,Bengaluru,Yes,525197
384,Kia,Seltos,2013,Electric,Manual,First,121119,1248,23.8,4,Chandigarh,No,712177
385,Hyundai,Grand i10,2016,Petrol,Automatic,Second,46579,796,23.9,7,Lucknow,Yes,756029
386,Renault,Triber,2019,Petrol,Manual,Second,62091,998,15.8,5,Pune,Yes,874122
387,Honda,City,2022,Diesel,Manual,Third,157325,2184,23.0,4,Pune,Yes,1058491
388,Tata,Harrier,2012,Diesel,Automatic,Second,204114,796,13.0,7,Bengaluru,Yes,353567
389,Renault,Kwid,2020,Electric,Automatic,Second,120007,1248,12.3,5,Pune,Yes,901469
390,Maruti,Dzire,2024,Diesel,Automatic,First,53923,1498,17.2,5,Ludhiana,Yes,1143107
391,Tata,Harrier,2019,Diesel,Automatic,First,208402,1997,23.7,4,Hyderabad,No,937138
392,Mahindra,Scorpio,2012,Diesel,Automatic,First,184103,2184,24.3,4,Hyderabad,No,595723
393,Kia,Carens,2020,Petrol,Manual,First,39019,1197,26.0,4,Mumbai,No,977048
394,Hyundai,i20,2022,Diesel,Automatic,First,62861,998,12.2,4,Ahmedabad,Yes,1087024
395,Maruti,WagonR,2023,Diesel,Manual,Second,74681,796,23.7,5,Mumbai,Yes,1107081
396,Hyundai,i20,2017,Petrol,Manual,First,177196,1248,21.1,4,Lucknow,No,827711
397,Hyundai,Grand i10,2021,Diesel,Automatic,Second,48728,1197,20.8,7,Pune,Yes,1100124
398,Renault,Kiger,2020,Diesel,Automatic,Second,113093,1997,25.2,5,Hyderabad,Yes,1081553
399,Mahindra,Bolero,2018,Petrol,Automatic,First,109094,796,23.6,5,Hyderabad,Yes,840295
400,Tata,Altroz,2010,Petrol,Manual,First,87550,796,24.3,7,Ludhiana,Yes,395176
401,Maruti,Dzire,2021,Petrol,Automatic,First,157608,1248,15.7,5,Mumbai,No,984806
402,Mahindra,XUV300,2020,Diesel,Manual,First,240673,998,21.5,5,Delhi,No,681524
403,Maruti,WagonR,2021,CNG,Automatic,First,232496,998,25.9,4,Hyderabad,Yes,881933
404,Kia,Seltos,2019,Petrol,Automatic,First,44211,1498,20.0,4,Bengaluru,Yes,1088295
405,Kia,Sonet,2012,Petrol,Automatic,Second,43800,1197,17.4,5,Hyderabad,Yes,704774
406,Kia,Sonet,2012,Petrol,Automatic,Second,39177,1197,19.7,4,Ahmedabad,No,737610
407,Mahindra,Thar,2017,Petrol,Automatic,Second,89780,998,13.8,5,Jaipur,No,798330
408,Mahindra,Scorpio,2021,Diesel,Manual,Second,49369,1498,21.9,5,Hyderabad,Yes,1110981
409,Maruti,Baleno,2016,Diesel,Manual,Second,228547,998,13.8,4,Chandigarh,Yes,570917
410,Maruti,WagonR,2013,Petrol,Automatic,First,59790,1248,15.3,7,Ludhiana,No,756338
411,Tata,Nexon,2022,Diesel,Manual,First,20757,1497,15.2,7,Hyderabad,No,1088646
412,Renault,Triber,2010,Petrol,Automatic,First,244303,1498,25.8,4,Ludhiana,No,327195
413,Kia,Carens,2013,CNG,Automatic,Second,144345,998,15.0,7,Ahmedabad,Yes,471966
414,Mahindra,Thar,2019,Petrol,Automatic,Second,9816,1498,22.9,5,Ludhiana,Yes,1084380
415,Honda,City,2018,CNG,Manual,Second,78451,1248,14.4,5,Bengaluru,Yes,986954
416,Kia,Carens,2017,Petrol,Manual,First,86889,1498,19.2,4,Chandigarh,Yes,922806
417,Mahindra,XUV700,2019,Diesel,Manual,First,243289,1197,22.5,7,Bengaluru,No,654470
418,Hyundai,Creta,2020,Diesel,Manual,Second,205654,1498,26.1,5,Jaipur,No,879105
419,Honda,Amaze,2016,Petrol,Manual,First,165427,1497,21.7,7,Chandigarh,Yes,691659
420,Maruti,WagonR,2012,Diesel,Automatic,First,226810,2184,23.4,5,Bengaluru,No,588737
421,Renault,Kwid,2015,Petrol,Manual,First,8935,1497,27.2,4,Chandigarh,Yes,791255
422,Tata,Harrier,2025,Diesel,Automatic,Second,117081,1997,24.4,7,Jaipur,No,1257466
423,Maruti,Brezza,2013,Petrol,Manual,Second,69414,1997,27.7,4,Lucknow,No,806642
424,Maruti,Baleno,2019,Petrol,Automatic,Second,79950,2184,14.7,5,Hyderabad,Yes,1132007
425,Tata,Harrier,2024,Petrol,Manual,First,158471,1197,18.3,5,Ahmedabad,Yes,1010365
426,Renault,Triber,2016,CNG,Manual,First,186329,1197,23.5,4,Mumbai,Yes,755178
427,Renault,Triber,2021,Petrol,Automatic,Second,139130,1197,18.1,5,Delhi,Yes,939552
428,Tata,Punch,2014,Petrol,Manual,First,86138,2184,16.6,4,Mumbai,Yes,771890
429,Maruti,Brezza,2018,Petrol,Automatic,Second,147475,796,21.7,5,Chandigarh,Yes,812916
430,Renault,Kiger,2023,Petrol,Manual,First,148482,1497,21.9,7,Chandigarh,Yes,1014915
431,Tata,Nexon,2021,Petrol,Manual,First,224680,1497,17.3,4,Delhi,Yes,894326
432,Tata,Punch,2019,Diesel,Manual,Third,201433,1498,26.9,4,Ludhiana,No,819658
433,Kia,Seltos,2023,Diesel,Manual,First,40270,998,23.1,5,Pune,No,1173968
434,Mahindra,XUV700,2011,Petrol,Manual,First,185526,1497,18.8,5,Ludhiana,No,416011
435,Renault,Triber,2025,Petrol,Manual,Second,66006,1497,27.7,4,Mumbai,Yes,1277298
436,Hyundai,Creta,2023,Petrol,Automatic,First,216299,1248,12.2,4,Ludhiana,No,872983
437,Honda,Jazz,2020,Diesel,Manual,First,94485,1997,23.6,7,Delhi,Yes,1007118
438,Toyota,Fortuner,2025,CNG,Manual,First,131221,1197,22.0,7,Pune,No,1149689
439,Maruti,Brezza,2019,Diesel,Automatic,First,9906,1248,21.2,5,Pune,Yes,962011
440,Honda,City,2020,Electric,Manual,First,107122,1197,21.5,5,Pune,Yes,916264
441,Kia,Seltos,2025,CNG,Automatic,First,84332,1248,20.4,4,Mumbai,No,1113363
442,Mahindra,XUV300,2024,Petrol,Automatic,Second,45390,1248,17.4,5,Lucknow,No,1191101
443,Tata,Nexon,2014,Petrol,Manual,First,192086,998,12.1,4,Hyderabad,Yes,536625
444,Renault,Kwid,2013,Petrol,Automatic,First,203834,1497,22.2,4,Pune,Yes,500513
445,Honda,Jazz,2020,Diesel,Manual,First,46286,1497,13.8,7,Lucknow,Yes,1008249
446,Toyota,Fortuner,2018,Petrol,Automatic,First,49898,998,17.0,5,Lucknow,No,813179
447,Tata,Nexon,2025,CNG,Manual,First,19103,998,18.8,4,Hyderabad,No,1313399
448,Toyota,Fortuner,2020,Diesel,Manual,Third,203113,2184,21.1,4,Ahmedabad,Yes,967772
449,Honda,WR-V,2025,Petrol,Manual,First,239802,1497,26.6,5,Bengaluru,No,1032011
450,Renault,Kiger,2010,Petrol,Manual,First,125911,1197,16.5,5,Hyderabad,Yes,505701
451,Hyundai,Venue,2013,Petrol,Manual,Second,144656,2184,18.4,5,Chandigarh,Yes,747133
452,Tata,Harrier,2022,Petrol,Manual,Second,159919,1997,24.5,5,Hyderabad,No,1110481
453,Mahindra,XUV700,2012,Diesel,Automatic,First,161257,2184,17.2,4,Ahmedabad,Yes,619320
454,Kia,Seltos,2013,Diesel,Automatic,First,174080,796,13.4,4,Hyderabad,Yes,600087
455,Tata,Punch,2024,Petrol,Automatic,First,122220,1248,15.3,5,Ludhiana,No,1127057
456,Toyota,Innova,2010,Diesel,Automatic,Second,228479,1497,13.0,7,Delhi,Yes,469845
457,Toyota,Innova,2019,CNG,Manual,First,159707,1997,22.0,7,Jaipur,No,933015
458,Kia,Carens,2016,Diesel,Automatic,First,150600,1997,25.5,5,Jaipur,Yes,784540
459,Tata,Punch,2010,Petrol,Manual,First,236968,2184,22.5,4,Mumbai,Yes,526078
460,Kia,Sonet,2023,Diesel,Automatic,First,149716,2184,18.2,4,Bengaluru,No,1205905
461,Maruti,Brezza,2025,Diesel,Manual,Second,75582,1997,26.8,7,Pune,Yes,1213867
462,Renault,Triber,2021,Petrol,Automatic,Third,25988,1197,23.7,7,Ludhiana,No,1122969
463,Hyundai,Grand i10,2012,Petrol,Manual,First,146347,1497,21.8,5,Lucknow,Yes,596934
464,Renault,Triber,2025,Diesel,Automatic,First,214249,1497,16.6,4,Hyderabad,No,1168112
465,Honda,City,2025,Diesel,Manual,First,81481,796,16.6,4,Bengaluru,Yes,1125578
466,Honda,Amaze,2018,Petrol,Automatic,First,34242,1197,26.6,7,Bengaluru,No,939481
467,Tata,Altroz,2017,Petrol,Manual,First,27125,1197,21.5,4,Ahmedabad,No,906534
468,Mahindra,Bolero,2015,Petrol,Automatic,First,74309,998,12.8,5,Jaipur,No,714590
469,Renault,Triber,2017,Petrol,Automatic,First,43050,1997,12.2,5,Jaipur,No,1021982
470,Maruti,Swift,2021,Electric,Automatic,First,175935,1497,17.4,5,Mumbai,No,1015050
471,Kia,Sonet,2017,Diesel,Manual,First,182659,1197,17.0,4,Delhi,Yes,622584
472,Kia,Seltos,2013,Diesel,Automatic,First,79264,1497,15.1,4,Hyderabad,Yes,614434
473,Mahindra,Thar,2013,Diesel,Manual,First,163514,1197,18.0,7,Hyderabad,Yes,491480
474,Tata,Altroz,2019,Petrol,Manual,First,246879,1497,24.3,7,Pune,No,710843
475,Hyundai,Verna,2011,Petrol,Automatic,Third,72695,1497,14.8,4,Ahmedabad,Yes,677392
476,Kia,Seltos,2025,Petrol,Automatic,First,173647,998,26.6,7,Ludhiana,Yes,975521
477,Hyundai,i20,2018,Diesel,Manual,Second,44021,796,26.9,7,Jaipur,No,822436
478,Toyota,Urban Cruiser,2010,Petrol,Automatic,First,110883,998,20.6,4,Jaipur,No,398472
479,Toyota,Fortuner,2019,Petrol,Manual,First,228698,1498,13.3,5,Ludhiana,Yes,736621
480,Maruti,Dzire,2016,Petrol,Automatic,Second,170312,1498,19.8,7,Ahmedabad,Yes,662070
481,Maruti,Baleno,2010,Diesel,Manual,First,21513,1497,20.0,5,Delhi,Yes,622765
482,Maruti,WagonR,2011,Petrol,Manual,Second,179932,2184,27.0,7,Bengaluru,Yes,490044
483,Maruti,Baleno,2025,Diesel,Automatic,Second,167102,796,15.9,7,Bengaluru,Yes,995151
484,Maruti,WagonR,2013,Petrol,Manual,Second,21766,998,13.8,7,Hyderabad,Yes,625183
485,Mahindra,Bolero,2020,Diesel,Automatic,First,184329,1197,17.1,4,Delhi,Yes,840395
486,Hyundai,i20,2018,Petrol,Automatic,First,101974,1197,19.0,7,Delhi,Yes,787476
487,Kia,Seltos,2010,CNG,Manual,First,52032,998,23.3,7,Ludhiana,No,619118
488,Renault,Triber,2014,Petrol,Automatic,First,113011,1248,27.0,7,Delhi,Yes,762155
489,Renault,Triber,2012,Diesel,Automatic,First,6198,1248,15.1,7,Mumbai,No,811847
490,Mahindra,Bolero,2016,Petrol,Manual,First,44116,2184,20.0,4,Delhi,Yes,1028186
491,Toyota,Fortuner,2016,Petrol,Automatic,First,238329,2184,12.7,7,Delhi,Yes,667515
492,Maruti,Dzire,2013,Petrol,Manual,Second,160374,1498,18.7,7,Pune,Yes,531181
493,Toyota,Glanza,2013,Petrol,Automatic,Second,103443,1248,13.2,7,Ahmedabad,Yes,654887
494,Tata,Punch,2024,Petrol,Automatic,First,193696,1248,22.1,5,Chandigarh,No,960671
495,Maruti,Brezza,2011,Petrol,Manual,Second,125213,1997,14.7,5,Chandigarh,No,672623
496,Tata,Tiago,2015,Diesel,Manual,First,229650,2184,25.8,4,Hyderabad,No,712810
497,Honda,City,2023,Diesel,Manual,First,118835,1248,26.3,7,Bengaluru,Yes,1081674
498,Maruti,Swift,2025,Diesel,Manual,First,108368,2184,25.0,7,Mumbai,No,1316874
499,Mahindra,XUV300,2010,Diesel,Automatic,Second,39789,1498,16.7,7,Mumbai,Yes,637785
500,Honda,Amaze,2024,CNG,Manual,Third,126572,1197,26.0,5,Bengaluru,No,1166067
501,Renault,Triber,2010,CNG,Manual,First,186076,1498,20.5,5,Jaipur,No,519458
502,Mahindra,XUV300,2020,Diesel,Manual,First,243552,1498,26.2,4,Jaipur,No,839486
503,Maruti,WagonR,2021,Petrol,Manual,First,207788,1248,14.2,5,Chandigarh,Yes,945555
504,Renault,Triber,2016,Diesel,Manual,First,240387,1497,20.1,5,Ludhiana,Yes,557786
505,Toyota,Fortuner,2024,Petrol,Manual,First,144435,1497,19.2,5,Mumbai,Yes,1136346
506,Hyundai,i20,2022,CNG,Automatic,Third,25171,998,14.6,4,Bengaluru,No,1049006
507,Mahindra,Thar,2010,Petrol,Manual,First,115134,2184,23.8,4,Ludhiana,Yes,520420
508,Maruti,Baleno,2020,Petrol,Automatic,First,211261,1498,19.8,7,Lucknow,No,876309
509,Honda,Amaze,2019,Petrol,Automatic,First,102491,1497,24.3,4,Bengaluru,No,916199
510,Renault,Kwid,2015,Diesel,Automatic,First,50969,1197,14.6,4,Delhi,No,838085
511,Tata,Harrier,2018,Petrol,Manual,First,14093,1498,27.6,4,Pune,No,1044370
512,Tata,Tiago,2019,Petrol,Manual,First,135919,1197,27.2,5,Bengaluru,Yes,959129
513,Toyota,Fortuner,2025,CNG,Manual,Second,195983,2184,17.4,4,Ahmedabad,Yes,1118448
514,Hyundai,Verna,2010,Petrol,Manual,First,29243,1498,12.9,7,Chandigarh,Yes,597524
515,Mahindra,XUV300,2012,Petrol,Automatic,First,27905,1997,15.1,5,Hyderabad,Yes,850942
516,Toyota,Urban Cruiser,2014,Diesel,Automatic,First,102735,796,16.6,5,Ludhiana,No,679309
517,Hyundai,Creta,2024,Diesel,Automatic,Second,80663,1197,24.9,5,Jaipur,Yes,1210769
518,Hyundai,Creta,2016,Petrol,Automatic,First,159842,1997,13.4,5,Ludhiana,No,743676
519,Renault,Triber,2014,Petrol,Automatic,First,133604,796,25.2,5,Hyderabad,No,624720
520,Renault,Kwid,2010,Diesel,Manual,First,172917,2184,14.0,7,Ludhiana,No,481600
521,Renault,Triber,2017,Petrol,Automatic,First,22491,1498,21.3,7,Jaipur,No,1012395
522,Renault,Triber,2013,Petrol,Manual,Second,47689,796,14.3,5,Bengaluru,No,596103
523,Maruti,WagonR,2021,Petrol,Automatic,First,81457,998,20.2,7,Bengaluru,Yes,1053972
524,Tata,Tiago,2020,CNG,Automatic,First,187967,1498,13.5,7,Pune,Yes,787580
525,Tata,Tiago,2019,Petrol,Automatic,First,246410,1197,13.6,4,Lucknow,Yes,682340
526,Hyundai,Venue,2024,CNG,Manual,Second,247066,796,19.7,5,Pune,Yes,924891
527,Toyota,Glanza,2019,Petrol,Manual,First,229608,1197,23.0,5,Bengaluru,Yes,687245
528,Hyundai,Venue,2013,Petrol,Automatic,Second,16145,1248,13.7,7,Lucknow,Yes,768353
529,Hyundai,Verna,2011,Petrol,Manual,Second,210093,998,26.7,4,Hyderabad,Yes,341087
530,Toyota,Innova,2012,Petrol,Automatic,Second,96183,1498,14.6,7,Hyderabad,Yes,666698
531,Hyundai,i20,2010,Petrol,Manual,Third,50029,796,27.6,4,Chandigarh,No,511551
532,Tata,Harrier,2013,Petrol,Automatic,Third,116173,1248,20.2,5,Mumbai,No,557757
533,Renault,Kwid,2014,Petrol,Automatic,Second,151048,796,13.3,5,Mumbai,No,548609
534,Renault,Triber,2019,Diesel,Automatic,First,111766,1497,27.8,5,Chandigarh,Yes,955215
535,Toyota,Glanza,2010,Electric,Automatic,First,108905,2184,20.4,7,Mumbai,Yes,548976
536,Kia,Sonet,2013,Diesel,Manual,First,57189,1498,15.2,5,Mumbai,Yes,737466
537,Renault,Kiger,2018,Diesel,Automatic,First,179765,1997,27.8,7,Ludhiana,Yes,883101
538,Hyundai,i20,2018,Petrol,Manual,First,40286,796,13.6,4,Mumbai,No,964937
539,Maruti,Baleno,2022,Diesel,Automatic,First,168044,998,24.2,7,Lucknow,No,960271
540,Mahindra,Scorpio,2025,Petrol,Automatic,First,217200,796,27.2,4,Jaipur,Yes,990446
541,Renault,Kiger,2022,Petrol,Manual,First,150926,1497,26.2,4,Ahmedabad,No,953783
542,Honda,WR-V,2025,Diesel,Automatic,First,184666,2184,19.6,4,Lucknow,Yes,1198079
543,Honda,WR-V,2022,Diesel,Automatic,Second,79563,1498,13.0,7,Delhi,Yes,1100336
544,Toyota,Innova,2020,Petrol,Automatic,First,98681,1997,17.6,7,Chandigarh,Yes,1012726
545,Honda,City,2012,CNG,Manual,First,10167,1498,12.6,7,Jaipur,No,707451
546,Maruti,Dzire,2010,Electric,Automatic,First,89520,998,24.9,4,Chandigarh,No,522551
547,Toyota,Glanza,2019,Petrol,Automatic,First,171577,998,25.4,7,Chandigarh,No,768375
